feature_id,cosine,feature_desc
RXNORM:9793,0.00381416,silver sulfadiazine
RXNORM:59078,0.003777801,metaxalone
RXNORM:3251,0.003772465,desmopressin
Phecode:362.31,0.003762055,Separation of retinal layers
Phecode:695.8,0.003761263,Other specified erythematous conditions
Phecode:386.3,0.00375224,Labyrinthitis
RXNORM:214392,0.003747887,chlorpheniramine/hydrocodone
RXNORM:690737,0.003745875,lanolin/mineral oil/petrolatum
RXNORM:37776,0.003741457,temozolomide
RXNORM:16818,0.003735012,acitretin
RXNORM:1348,0.003732351,beclomethasone dipropionate
Phecode:830,0.003722534,Dislocation
Phecode:520.1,0.003721432,Hereditary disturbances in tooth structure
RXNORM:214599,0.003717251,guaifenesin/pseudoephedrine
Phecode:626,0.003708872,Disorders of menstruation and other abnormal bleeding from female genital tract
RXNORM:4419,0.003697547,fish oil
Phecode:189.2,0.00368133,Cancer of bladder
Phecode:386,0.003677099,Vertiginous syndromes and other disorders of vestibular system
RXNORM:1369713,0.003671215,pomalidomide
Phecode:613.7,0.003655418,Other signs and symptoms in breast
Phecode:723,0.00365464,Other disorders of cervical region
Phecode:295.1,0.003642155,Schizophrenia
LOINC:25160-3,0.003639943,LOINC:GRANULAR CASTS
RXNORM:693079,0.003639208,convex insert
RXNORM:322167,0.003633433,solifenacin
RXNORM:1664774,0.003608984,"cleanser,wound"
RXNORM:569,0.003604809,eflornithine
RXNORM:2555,0.003601407,cisplatin
Phecode:695.3,0.003599848,Rosacea
RXNORM:2356,0.003588633,chlordiazepoxide
LOINC:20455-2,0.00358819,LOINC:LEUKOCYTES
Phecode:714.2,0.003578986,Juvenile rheumatoid arthritis
Phecode:291.8,0.003577534,Alteration of consciousness
RXNORM:231049,0.003560592,eletriptan
RXNORM:218755,0.00355416,nivea
Phecode:803.21,0.003545428,Colles' fracture
Phecode:745,0.003527571,Pain in joint
RXNORM:5553,0.003519111,hydroxyzine
CCS:101,0.003506063,"Transurethral excision, drainage, or removal urinary obstruction"
Phecode:220,0.003481969,Benign neoplasm of ovary
RXNORM:151195,0.003479323,atenolol/chlorthalidone
RXNORM:285129,0.003477294,glyburide/metformin
RXNORM:5489,0.003460278,hydrocodone
RXNORM:114289,0.003456941,indinavir
CCS:145,0.00345225,"Treatment, fracture or dislocation of radius and ulna"
Phecode:754.1,0.003448594,"Lumbosacral spondylolysis, congenital"
Phecode:726.2,0.003413062,Synoviopathy
Phecode:277.1,0.003406408,Disorders of porphyrin metabolism
LOINC:4024-6,0.003404741,LOINC:SALICYLATES
RXNORM:690839,0.003397975,calamine/lanolin/menthol/zinc oxide
RXNORM:6832,0.003385999,methenamine
RXNORM:1442981,0.00338599,ibrutinib
Phecode:731.1,0.003385541,Osteitis deformans [Paget's disease of bone]
Phecode:588.2,0.003383953,Secondary hyperparathyroidism (of renal origin)
RXNORM:483627,0.003378896,emtricitabine/tenofovir
RXNORM:3001,0.003376458,cyclopentolate
LOINC:25700-6,0.003361357,LOINC:INTERPRETATION
Phecode:728.7,0.003346089,Fasciitis
Phecode:364.5,0.00333423,Corneal dystrophy
RXNORM:693588,0.003331824,suplena
RXNORM:32613,0.003330235,oxaprozin
RXNORM:224095,0.003325021,"wipe,skin gel"
LOINC:58375-7,0.003323375,LOINC:ETHYL GLUCURONIDE
RXNORM:644,0.003311781,amiloride
Phecode:365.1,0.003311553,Open-angle glaucoma
RXNORM:10390,0.003311468,tetrabenazine
Phecode:386.21,0.003308222,Central origin vertigo
RXNORM:767848,0.00330475,"catheter,external"
Phecode:300.9,0.003300265,Posttraumatic stress disorder
Phecode:622.2,0.003291988,Mucous polyp of cervix
Phecode:704.8,0.003283361,Other specified diseases of hair and hair follicles
Phecode:377.1,0.003276499,Optic atrophy
Phecode:159.3,0.003275494,Malignant neoplasm of gallbladder and extrahepatic bile ducts
RXNORM:691421,0.003269791,flex-all
RXNORM:134547,0.003254804,bendamustine
LOINC:5390-0,0.003248891,LOINC:TOXOPLASMA GONDII AB.IGM
LOINC:7966-5,0.003247866,LOINC:MUMPS VIRUS AB.IGG
Phecode:172.11,0.003244537,Melanomas of skin
RXNORM:693358,0.003231717,"gauze,petrolatum"
Phecode:751.22,0.003227738,Other specified congenital anomalies of kidney
ShortName:LEUKOCYTE ESTERASE,0.00321632,LEUKOCYTE ESTERASE
RXNORM:11198,0.003204523,vinblastine
Phecode:433.5,0.003201969,Cerebral aneurysm
Phecode:402,0.003198488,Elevated blood pressure reading without diagnosis of hypertension
Phecode:526.8,0.003194008,Exostosis of jaw
RXNORM:139896,0.003192135,enfuvirtide
LOINC:5644-0,0.003180821,LOINC:ETHANOL
Phecode:577,0.00317902,Diseases of pancreas
RXNORM:897018,0.003175393,dalfampridine
RXNORM:237159,0.003167473,levalbuterol
Phecode:594,0.003163898,Urinary calculus
Phecode:610.4,0.00316356,Benign neoplasm of breast
RXNORM:228790,0.003161551,dutasteride
RXNORM:215965,0.00315487,cetaphil cleanser
RXNORM:3638,0.003145934,doxepin
Phecode:586.12,0.003126054,Vesicoureteral reflux
LOINC:19162-7,0.003112541,LOINC:VARICELLA ZOSTER VIRUS AB.IGG
Phecode:295.2,0.003099921,Paranoid disorders
Phecode:371.9,0.003089744,Chronic inflammatory disorders of orbit
Phecode:145.1,0.00308822,Cancer of lip
RXNORM:1223,0.003073569,atropine
Phecode:702.1,0.003073496,Actinic keratosis
Phecode:731,0.003073106,Osteitis deformans and osteopathies associated with other disorders classified elsewhere
CCS:212,0.003046861,Diagnostic physical therapy
CCS:99,0.003043957,Other OR gastrointestinal therapeutic procedures
CCS:94,0.003039751,Other OR upper GI therapeutic procedures
RXNORM:8948,0.003034141,"tuberculin,purified protein derivative"
CCS:84,0.003033373,Cholecystectomy and common duct exploration
LOINC:18325-1,0.003025675,LOINC:OXYMORPHONE
Phecode:686.4,0.003019225,Pyogenic granuloma
RXNORM:596205,0.003012516,ramelteon
Phecode:628,0.002990015,Ovarian cyst
Phecode:497,0.002978812,Bronchitis
ShortName:HCV NS5 Ab,0.002977632,HCV NS5 Ab
RXNORM:214671,0.002975383,lamivudine/zidovudine
RXNORM:215247,0.002967038,ammonium lactate
CCS:164,0.00296473,Other OR therapeutic procedures on musculoskeletal system
Phecode:627.5,0.0029572,Premature menopause and other ovarian failure
Phecode:337.1,0.002948409,Peripheral autonomic neuropathy
RXNORM:282446,0.002942925,posaconazole
Phecode:384.4,0.002940043,Perforation of tympanic membrane
ShortName:Bilirubin Indirect,0.002935234,ShortName:Bilirubin Indirect
CCS:23,0.0029321,Myringotomy
Phecode:603.2,0.002929875,Spermatocele
LOINC:47000-5,0.002925451,LOINC:CANDIDA SP RRNA
RXNORM:139953,0.00292371,pramlintide
RXNORM:56458,0.002922883,calcium/sodium alginate
Phecode:457.3,0.002914688,Encounter for long-term (current) use of aspirin
LOINC:31777-6,0.002911422,LOINC:CHLAMYDIA TRACHOMATIS AG
ShortName:LDLC,0.002903223,ShortName:LDLC
Phecode:221,0.002901972,Benign neoplasm of other female genital organs
Phecode:614.33,0.002900958,"Pelvic inflammatory disease, NOS"
RXNORM:693568,0.002899996,tracheostomy
RXNORM:89680,0.002893952,green soap tincture
Phecode:279.2,0.002888394,Autoimmune disease NEC
CCS:98,0.002878004,Other non-OR gastrointestinal therapeutic procedures
LOINC:16201-6,0.002877567,LOINC:OXAZEPAM
Phecode:190,0.002875184,Cancer of eye
RXNORM:614534,0.002874675,abacavir/lamivudine
Phecode:876,0.002872622,Posttraumatic wound infection not elsewhere classified
Phecode:700,0.002870416,Corns and callosities
Phecode:610.2,0.002865934,Fibroadenosis of breast
Phecode:200.1,0.002860394,Polycythemia vera
RXNORM:2400,0.002845963,chlorpheniramine
Phecode:742.9,0.002844758,Other derangement of joint
RXNORM:692103,0.002838202,catherization set
RXNORM:28859,0.002836226,lodoxamide tromethamine
Phecode:283.2,0.002833654,Non-autoimmune hemolytic anemias
RXNORM:235516,0.002830051,hydrophilic cream
Phecode:604.1,0.002823114,Redundant prepuce and phimosis/BXO
RXNORM:705058,0.002816219,aluminum sulfate/calcium acetate
RXNORM:466565,0.002816142,pramoxine/zinc oxide
RXNORM:4179,0.002807472,etoposide
RXNORM:358262,0.002801803,fosamprenavir
Phecode:756.3,0.002797787,"Congenital anomalies of muscle, tendon, fascia, and connective tissue"
LOINC:16280-0,0.002785964,LOINC:HUMAN PAPILLOMA VIRUS DNA
RXNORM:5992,0.002785123,iron dextran
RXNORM:689841,0.002777061,citric acid/potassium citrate/sodium citrate
Phecode:528.11,0.00277188,Stomatitis and mucositis (ulcerative)
RXNORM:16521,0.002767768,adefovir
RXNORM:11423,0.002763547,zinc oxide
Phecode:735.22,0.002758169,Claw toe (acquired)
Phecode:540,0.002746872,Appendiceal conditions
RXNORM:1373589,0.002735808,"dressing,tegaderm calcium alginate"
CCS:165,0.002704688,Breast biopsy and other diagnostic procedures on breast
Phecode:196,0.002684579,Radiotherapy
RXNORM:690111,0.002684278,comfort bath
CCS:177,0.002683726,Computerized axial tomography (CT) scan head
RXNORM:693291,0.002668135,"catheter,clean-cath"
LOINC:32535-7,0.002666598,LOINC:CELLS.CD3+CD8+/100 CELLS
RXNORM:2685,0.002649857,colestipol
RXNORM:214721,0.002647244,naloxone/pentazocine
LOINC:11050-2,0.002643408,LOINC:IMMUNOGLOBULIN LIGHT CHAINS.KAPPA
Phecode:495.11,0.002634693,Chronic obstructive asthma with exacerbation
Phecode:573.1,0.002617161,Chronic passive congestion of liver
RXNORM:9525,0.00260841,salicylic acid
Phecode:741.5,0.002605482,Hemarthrosis
RXNORM:161,0.002595839,acetaminophen
LOINC:19388-8,0.002590359,LOINC:CHLORDIAZEPOXIDE CUTOFF
Phecode:278.3,0.00257663,Localized adiposity
LOINC:22415-4,0.002573659,LOINC:MUMPS VIRUS AB.IGG
RXNORM:126871,0.002560311,"pouch,urostomy"
ShortName:Creat - Ur,0.002560078,Creat - Ur
RXNORM:5093,0.002553518,haloperidol
RXNORM:1256,0.002552319,azathioprine
CCS:43,0.002546896,Heart valve procedures
RXNORM:10402,0.002528863,dronabinol
Phecode:962.1,0.002524163,Adrenal cortical steroids causing adverse effects in therapeutic use
LOINC:13499-9,0.002522065,LOINC:HIV 1 AB BAND PATTERN
RXNORM:10734,0.002512113,tranylcypromine
Phecode:592.12,0.002510917,Chronic cystitis
RXNORM:42463,0.002506339,pravastatin
RXNORM:18747,0.002494444,balsalazide
Phecode:153,0.00249363,Colorectal cancer
ShortName:A1C,0.002488902,ShortName:A1C
RXNORM:8591,0.00248091,potassium chloride
RXNORM:354770,0.002478718,natalizumab
Phecode:315.1,0.002476578,Learning disorder
RXNORM:21241,0.002476002,clobazam
Phecode:724.1,0.002463618,Disorders of sacrum
Phecode:526.3,0.002460436,Anomalies of jaw size/symmetry
Phecode:593.2,0.00243997,Microscopic hematuria
RXNORM:1760,0.002433496,bromocriptine
LOINC:8099-4,0.002424759,LOINC:THYROPEROXIDASE AB
Phecode:574,0.002413175,Cholelithiasis and cholecystitis
RXNORM:1418,0.002409685,benzoyl peroxide
LOINC:2514-8,0.002386697,LOINC:KETONES
Phecode:244.5,0.002383024,Congenital hypothyroidism
Phecode:740.12,0.002377176,"Osteoarthrosis, localized, secondary"
Phecode:952,0.002360323,Spinal cord injury without evidence of spinal bone injury
RXNORM:42892,0.002358488,hyaluronate sodium
RXNORM:690009,0.002356323,alginic acid/calcium carbonate/magnesium trisilicate/sodium bica
Phecode:626.1,0.002355552,Irregular menstrual cycle/bleeding
RXNORM:115238,0.002355504,becaplermin
LOINC:5793-5,0.002350819,LOINC:GRANULAR CASTS
RXNORM:2878,0.0023327,cortisone
RXNORM:6873,0.002332162,methylcellulose
RXNORM:1791685,0.002330507,pimavanserin
RXNORM:93558,0.00232041,novolin n
RXNORM:1992,0.00231906,capsaicin
RXNORM:480639,0.002318526,alvimopan
LOINC:20507-0,0.002309115,LOINC:REAGIN AB
Phecode:720.1,0.002308772,Spinal stenosis of lumbar region
RXNORM:746083,0.002305473,lubricating oph oint
Phecode:1007,0.002298937,Injury to blood vessels
ShortName:WBC - CSF,0.002282972,WBC - CSF
LOINC:13952-7,0.002279494,LOINC:HEPATITIS B VIRUS CORE AB
Phecode:368.9,0.002276347,Subjective visual disturbances
Phecode:550,0.0022709,Abdominal hernia
LOINC:32215-6,0.00226729,LOINC:THYROXINE FREE INDEX
Phecode:530.14,0.002265068,Reflux esophagitis
Phecode:346.2,0.002253636,Nonspecific abnormal results of function study of brain and central nervous system
LOINC:3432-2,0.002238082,LOINC:CARBAMAZEPINE
Phecode:972.2,0.002235753,Antilipemic and antiarteriosclerotic drugs causing adverse effects in therapeutic use
Phecode:260.7,0.00223303,Polyphagia
RXNORM:725123,0.002229164,carboxymethylcellulose/glycerin
Phecode:385.3,0.002223492,Cholesteatoma
Phecode:131,0.002222024,Protozoan infection
Phecode:528.12,0.002216527,Oral aphthae
Phecode:214,0.002213979,Lipoma
RXNORM:641,0.002205658,amikacin
RXNORM:31555,0.002202007,nebivolol
CCS:112,0.002200284,Other OR therapeutic procedures of urinary tract
Phecode:353.2,0.002197169,Nerve root lesions
RXNORM:693591,0.002194101,suspensory
Phecode:742,0.002189537,"Derangement of joint, non-traumatic"
CCS:174,0.002186356,Other non-OR therapeutic procedures on skin and breast
Phecode:395,0.002182138,Heart valve disorders
LOINC:32533-2,0.002180839,LOINC:CELLS.CD3+CD4+/100 CELLS
CCS:124,0.002168318,"Hysterectomy, abdominal and vaginal"
LOINC:11258-1,0.002168292,LOINC:HEPATITIS B VIRUS DNA
CCS:142,0.002163072,Partial excision bone
Phecode:853,0.002160722,Complication of colostomy or enterostomy
Phecode:364.41,0.00215558,Keratoconus
RXNORM:2410,0.002151609,chlorzoxazone
ShortName:Phosphatase Alkaline Other,0.002145046,ShortName:Phosphatase Alkaline Other
RXNORM:69418,0.002139709,osmolite
RXNORM:8787,0.002139083,propranolol
RXNORM:8331,0.002133512,pimozide
Phecode:721.2,0.002125506,Spondylosis with myelopathy
RXNORM:83818,0.002116415,irbesartan
RXNORM:40575,0.002103068,zileuton
Phecode:621,0.002099301,Endometrial hyperplasia
Phecode:369.2,0.002094252,"Eye infection, viral"
Phecode:418.1,0.002083226,Precordial pain
Phecode:300.8,0.002074749,Acute reaction to stress
RXNORM:29787,0.002070179,methyl salicylate
RXNORM:679314,0.00205299,paliperidone
Phecode:368.7,0.002043507,Disorders of accommodation
LOINC:10501-5,0.002040779,LOINC:LUTROPIN
Phecode:537.1,0.002039408,Lesions of stomach and duodenum
RXNORM:4508,0.002032346,flutamide
CCS:167,0.00202572,Mastectomy
LOINC:3725-9,0.002025578,LOINC:LORAZEPAM
Phecode:696.42,0.002011934,Psoriatic arthropathy
RXNORM:5293,0.002010165,hexachlorophene
LOINC:15069-8,0.002008487,LOINC:FRUCTOSAMINE
LOINC:35365-6,0.002004034,LOINC:VITAMIN D+METABOLITES
LOINC:54218-3,0.001993535,LOINC:CELLS.CD3+CD4+/CELLS.CD3+CD8+
Phecode:369,0.001981849,Infection of the eye
ShortName:TSAT,0.001963412,ShortName:TSAT
LOINC:5388-4,0.001961489,LOINC:TOXOPLASMA GONDII AB.IGG
RXNORM:253183,0.001950404,humulin u
LOINC:6349-5,0.001940927,LOINC:CHLAMYDIA TRACHOMATIS
Phecode:704.11,0.001934501,Alopecia Areata
RXNORM:1091836,0.001922869,roflumilast
RXNORM:693242,0.001919328,uri kleen
Phecode:556.11,0.001918581,Angiodysplasia of intestine (without mention of hemorrhage)
RXNORM:91198,0.001913863,citric acid/sodium citrate
Phecode:575.7,0.001902973,Other disorders of gallbladder
Phecode:550.2,0.001895042,Diaphragmatic hernia
Phecode:536.8,0.001894316,Dyspepsia and other specified disorders of function of stomach
RXNORM:258145,0.001887901,kit
RXNORM:89905,0.001872656,multivitamins
RXNORM:72962,0.001860483,docetaxel
CCS:86,0.001856915,Other hernia repair
Phecode:191,0.001851231,Manlignant and unknown neoplasms of brain and nervous system
RXNORM:787390,0.001851154,tapentadol
Phecode:722.3,0.001844308,Schmorl's nodes
LOINC:18348-3,0.001822328,LOINC:TOXOPLASMA GONDII AB.IGM
RXNORM:1599788,0.001820159,secukinumab
RXNORM:30125,0.00181524,modafinil
RXNORM:689724,0.001812407,pentafluoropropane/tetrafluoroethane
Phecode:764,0.001806863,Sciatica
Phecode:1010.4,0.001805946,Genetic Test
Phecode:751.1,0.001805626,Congenital anomalies of genital organs
Phecode:270.2,0.001797729,Disorders of amino-acid metabolism
Phecode:385,0.001788352,Other disorders of middle ear and mastoid
Phecode:110.11,0.001783722,Dermatophytosis of nail
Phecode:535.8,0.001781922,Other specified gastritis
LOINC:13964-2,0.001776399,LOINC:METHYLMALONATE
Phecode:742.2,0.00177487,"Pathological, developmental or recurrent dislocation"
Phecode:611,0.001763626,Abnormal findings on mammogram or breast exam
RXNORM:475230,0.001749915,degarelix
RXNORM:1813,0.001747953,levobunolol
RXNORM:34693,0.001747571,propylene glycol
Phecode:368.3,0.001747102,Anisometropia
RXNORM:312314,0.001741518,perineal wash
Phecode:789.1,0.001736403,Persistent vomiting
RXNORM:10156,0.001729837,sucralfate
Phecode:374.3,0.001721556,Ptosis of eyelid
Phecode:627.3,0.001719837,Postmenopausal atrophic vaginitis
RXNORM:7688,0.00171147,metaproterenol
RXNORM:595681,0.001704824,tracheostomy care kit
Phecode:727.7,0.00169474,Contracture of tendon (sheath)
LOINC:24124-0,0.001693749,LOINC:CASTS
LOINC:8117-4,0.001690642,LOINC:CELLS.CD19/100 CELLS
RXNORM:718359,0.001689989,thick & easy
RXNORM:695826,0.001677826,promogran prisma matrix
Phecode:425.2,0.001677343,Secondary/extrinsic cardiomyopathies
RXNORM:114970,0.0016721,zafirlukast
Phecode:227,0.001661115,Benign neoplasm of other endocrine glands and related structures
Phecode:433.12,0.001659777,Cerebral atherosclerosis
RXNORM:6373,0.001658925,levonorgestrel
Phecode:612.1,0.001658425,Galactorrhea
RXNORM:21389,0.001655632,cocoa butter
Phecode:316,0.001652112,Substance addiction and disorders
RXNORM:6111,0.00165129,karaya gum
RXNORM:693124,0.001650415,eyelid cleanser
RXNORM:141366,0.001648114,naratriptan
Phecode:159.2,0.00164739,"Malignant neoplasm of small intestine, including duodenum"
Phecode:627.21,0.001644171,Symptomatic artificial menopause
RXNORM:75207,0.001639558,bosentan
RXNORM:606649,0.001637028,hemorrhoidal
LOINC:43406-8,0.001630475,LOINC:CHLAMYDIA TRACHOMATIS+NEISSERIA GONORRHOEAE DNA
Phecode:782.3,0.001619194,Edema
Phecode:755.4,0.001617333,"Congenital anomalies of upper limb, including shoulder girdle"
Phecode:187.8,0.001613311,Neoplasm of uncertain behavior of male genital organs
RXNORM:692144,0.001591411,"dressing,silvercel"
CCS:3,0.001586286,"Laminectomy, excision intervertebral disc"
RXNORM:4955,0.001577018,glycopyrrolate
RXNORM:2596,0.001572863,clomiphene
Phecode:732,0.001569261,Osteochondropathies
RXNORM:31476,0.001559699,naftifine
RXNORM:27334,0.001557673,hypromellose
RXNORM:19552,0.001552957,cefprozil
Phecode:795,0.001537201,"Other and nonspecific abnormal cytological, histological and immunological findings"
Phecode:250.41,0.001537183,Impaired fasting glucose
RXNORM:4502,0.001527558,flurbiprofen
Phecode:255.12,0.001517641,Hyperaldosteronism
Phecode:526.42,0.001504948,Arthralgia/ankylosis of temporomandibular joint
Phecode:695,0.001504669,Erythematous conditions
Phecode:379.5,0.001499666,Disorders of iris and ciliary body
Phecode:340,0.001496527,Migraine
Phecode:528.3,0.001494019,Cellulitis and abscess of oral soft tissues
Phecode:713.5,0.001492912,Arthropathy associated with neurological disorders
ShortName:Appearance,0.001490735,Appearance
Phecode:378.5,0.001487864,Paralytic strabismus
Phecode:340.1,0.001481358,Migrain with aura
RXNORM:733745,0.001472902,tube
Phecode:210,0.001456767,"Benign neoplasm of lip, oral cavity, and pharynx"
RXNORM:32968,0.001453998,clopidogrel
RXNORM:1301740,0.001453418,interdry ag
Phecode:805,0.001453102,Fracture of vertebral column without mention of spinal cord injury
LOINC:5645-7,0.001450438,LOINC:ETHANOL
Phecode:614.32,0.001449364,Chronic inflammatory pelvic disease
CCS:78,0.001442365,Colorectal resection
Phecode:728.1,0.001441901,Muscular calcification and ossification
RXNORM:7258,0.001432579,naproxen
RXNORM:693108,0.001429237,drip collector
Phecode:790.1,0.001427614,Elevated sedimentation rate
Phecode:433.2,0.001411779,Occlusion of cerebral arteries
Phecode:696.41,0.001402534,Psoriasis vulgaris
RXNORM:21107,0.001399357,cilostazol
RXNORM:1547545,0.001394369,pembrolizumab
RXNORM:70028,0.001387302,ensure
LOINC:19485-2,0.001386736,LOINC:HYDROCODONE CUTOFF
Phecode:225.2,0.001386673,"Benign neoplasm of spinal cord, meninges"
RXNORM:19831,0.001383199,budesonide
Phecode:513.32,0.001380223,Orthopnea
RXNORM:10763,0.001367594,triamterene
Phecode:427.41,0.001357255,Ventricular fibrillation and flutter
RXNORM:196226,0.001346891,boston
LOINC:8061-4,0.001345307,LOINC:NUCLEAR AB
CCS:206,0.00134206,"Microscopic examination (bacterial smear, culture, toxicology)"
RXNORM:860189,0.001312439,onabotulinumtoxina
RXNORM:693429,0.001312325,nutren
RXNORM:6582,0.001311323,magnesium oxide
Phecode:297.2,0.001307974,Suicide or self-inflicted injury
Phecode:737,0.001305437,Curvature of spine
Phecode:646,0.001298264,Other complications of pregnancy NEC
Phecode:360.2,0.001296415,Progressive myopia
RXNORM:35296,0.001289247,ramipril
Phecode:930,0.001287053,Allergic reaction to food
Phecode:228,0.001281656,"Hemangioma and lymphangioma, any site"
Phecode:941,0.001275937,Adverse reaction to serum or vaccine
RXNORM:114979,0.001262097,rabeprazole
Phecode:323,0.001253018,Encephalitis
Phecode:145,0.001246787,Cancer of mouth
RXNORM:689987,0.001244035,alcohol/benzoic acid/eucalyptol/methyl salicylate/thymol
LOINC:1952-1,0.001220876,LOINC:BETA-2-MICROGLOBULIN
ShortName:Bilirubin,0.001220629,ShortName:Bilirubin
LOINC:82306-2,0.001201175,LOINC:CHLAMYDIA TRACHOMATIS RRNA
Phecode:703,0.00119975,"Diseases of nail, NOS"
Phecode:809,0.001198103,Fracture of unspecified bones
Phecode:277.51,0.001196291,Lipoprotein disorders
CCS:51,0.001166409,"Endarterectomy, vessel of head and neck"
RXNORM:232158,0.001164945,rofecoxib
RXNORM:223786,0.001149404,"pouch,ostomy"
Phecode:989,0.001143909,"Toxic effect of other substances, chiefly nonmedicinal as to source"
CCS:1,0.001138527,Incision and excision of CNS
LOINC:5773-7,0.001132715,LOINC:CALCIUM CARBONATE CRYSTALS
RXNORM:8328,0.00112876,pilocarpine
Phecode:747.13,0.001127957,Congenital anomalies of great vessels
Phecode:245.1,0.001127462,"Thyroiditis, acute and subacute"
Phecode:312,0.001121654,Conduct disorders
Phecode:300.4,0.001116927,Dysthymic disorder
Phecode:560.2,0.001115697,Impaction of intestine
RXNORM:4778,0.00110353,gentian violet
RXNORM:10438,0.001088829,theophylline
CCS:244,0.001084967,Gastric bypass and volume reduction
RXNORM:37798,0.00108425,terazosin
Phecode:184.1,0.001082687,Malignant neoplasm of ovary and other uterine adnexa
Phecode:767,0.001081909,Cervicocranial/Cervicobrachial syndrome
Phecode:735.3,0.001075426,Hallux valgus (Bunion)
Phecode:528.6,0.001063823,Leukoplakia of oral mucosa
Phecode:711,0.001059858,Arthropathy associated with infections
Phecode:180.1,0.001055676,Cervical cancer
RXNORM:49276,0.00105475,doxazosin
RXNORM:125933,0.001052803,cranberry
CCS:152,0.001050796,Arthroplasty knee
Phecode:380.1,0.001045714,Otitis externa
LOINC:32356-8,0.001041227,LOINC:YEAST
RXNORM:62372,0.001020732,hyaluronate
RXNORM:6468,0.00101752,loperamide
RXNORM:719872,0.001016198,raltegravir
RXNORM:17652,0.001011344,amcinonide
Phecode:580,0.00100543,Nephritis; nephrosis; renal sclerosis
RXNORM:833839,0.001005071,"dressing,alldress"
RXNORM:690518,0.001004545,skin bond
Phecode:411.1,0.001003837,Unstable angina (intermediate coronary syndrome)
ShortName:HCV - bDNA VL,0.000997937,ShortName:HCV - bDNA VL
ShortName:Hemoglobin - Ur,0.000997334,Hemoglobin - Ur
RXNORM:37925,0.000988438,orlistat
Phecode:625.1,0.000985375,Dyspareunia
RXNORM:217627,0.000980506,hydrocortisone/neomycin/polymyxin b
ShortName:UROBILINOGEN,0.000968545,UROBILINOGEN
Phecode:331.1,0.000961322,Hydrocephalus
Phecode:702.2,0.000949454,Seborrheic keratosis
LOINC:18390-5,0.00094692,LOINC:OPIATES
RXNORM:1202,0.00094262,atenolol
RXNORM:25480,0.000936931,gabapentin
Phecode:367.9,0.000935391,Blindness and low vision
LOINC:17395-5,0.000934978,LOINC:OXYMORPHONE
Phecode:361.1,0.000926975,Retinal detachment with retinal defect
Phecode:856,0.000919984,Vascular complications of surgery and medical procedures
Phecode:180,0.000917323,Cervical cancer and dysplasia
RXNORM:1086769,0.000900119,vilazodone
RXNORM:43611,0.000897329,latanoprost
Phecode:446.3,0.000881012,Hypersensitivity angiitis
Phecode:987,0.000879986,"Toxic effect of other gases, fumes, or vapors"
Phecode:202.24,0.000877474,Large cell lymphoma
RXNORM:64262,0.000875639,toothbrush
Phecode:433.6,0.000865706,"Acute, but ill-defined cerebrovascular disease"
Phecode:946,0.000862382,Anaphylactic shock NOS
Phecode:733.9,0.000849261,Chondromalacia
LOINC:43304-5,0.000841177,LOINC:CHLAMYDIA TRACHOMATIS RRNA
LOINC:24111-7,0.000824582,LOINC:NEISSERIA GONORRHOEAE DNA
Phecode:750.2,0.000821221,Lower gastrointestinal congenital anomalies
ShortName:GAD,0.000819775,ShortName:GAD
RXNORM:2177,0.000812364,cefadroxil
RXNORM:195085,0.000809985,efavirenz
RXNORM:689828,0.000804278,banish
Phecode:972,0.0008008,Poisoning by agents primarily affecting the cardiovascular system
RXNORM:214444,0.000797477,codeine/promethazine
Phecode:841,0.000785218,Sprains and strains of back and neck
RXNORM:1373458,0.000780437,canagliflozin
Phecode:622.1,0.000776212,Polyp of corpus uteri
CCS:33,0.000775729,"Other OR therapeutic procedures on nose, mouth and pharynx"
RXNORM:690510,0.000771621,irrigating eye
LOINC:32685-0,0.00077013,LOINC:HEPATITIS B VIRUS CORE AB.IGG
LOINC:20453-7,0.000763708,LOINC:EPITHELIAL CELLS
Phecode:295.3,0.000752847,Psychosis
RXNORM:23717,0.000752486,duoderm
LOINC:82378-1,0.000739846,LOINC:OMBITASVIR
LOINC:13950-1,0.000735111,LOINC:HEPATITIS A VIRUS AB.IGM
Phecode:459.1,0.000732599,Hemorrhage NOS
RXNORM:214427,0.000730017,citric acid/potassium citrate
Phecode:130,0.00071377,Spirochetal infection
RXNORM:3393,0.000709326,diflunisal
LOINC:14135-8,0.000691819,LOINC:CELLS.CD3+CD8+
RXNORM:6813,0.000685492,methadone
Phecode:368.2,0.000676256,Diplopia and disorders of binocular vision
LOINC:11051-0,0.000676194,LOINC:IMMUNOGLOBULIN LIGHT CHAINS.LAMBDA
Phecode:573.5,0.000672502,Jaundice (not of newborn)
RXNORM:2404,0.00066821,chlorpropamide
LOINC:3298-7,0.000661182,LOINC:ACETAMINOPHEN
RXNORM:4083,0.000658413,estradiol
Phecode:619.1,0.000642888,"Noninflammatory disorders of ovary, fallopian tube, and broad ligament"
RXNORM:38400,0.000640997,atomoxetine
Phecode:256.4,0.000624378,Polycystic ovaries
RXNORM:284635,0.000622001,fluticasone/salmeterol
Phecode:394.2,0.000621894,Mitral valve disease
CCS:157,0.000614852,Amputation of lower extremity
RXNORM:37806,0.000607178,terconazole
LOINC:19483-7,0.000603553,LOINC:HYDROCODONE
Phecode:569.2,0.000596164,Gastrointestinal complications
Phecode:191.1,0.000581795,Cancer of brain and nervous system
