"","feature_id","cos.sim","feature_desc"
"2120","LOINC:2118-8",0.000902968674857214,"hcg-qual (group:hcg,ql)"
"4847","LOINC:X1312-8",0.000898965931349456,"thyroglobulin (tumor) (group:thygtm)"
"4496","LOINC:19449-8",0.000898193693606196,"dihydrocodeine, urine (group:dihydrocodeine)"
"4504","LOINC:X7209-0",0.000898193693606116,"noroxycodone, urine (group:noroxy-ur)"
"4502","LOINC:X7201-7",0.000898193693606043,"norhydrocodone, urine (group:norhydroc)"
"2681","RXNORM:637366",0.000898040134238625,"wheat dextrin"
"2744","LOINC:2191-5",0.000888742055454473,"dhea sulfate (group:dheas)"
"830","LOINC:5358-7",0.000885971460246393,"LOINC:SMOOTH MUSCLE AB"
"4498","LOINC:42618-9",0.000882360174693819,"naloxone, urine (group:unaloxne)"
"3059","PheCode:332",0.000880087254725685,"Parkinson's disease"
"588","PheCode:727.5",0.000870468642878951,"Rupture of synovium"
"4297","LOINC:24084-6",0.00086697007037231,"galactosylceramidase (group:galacto)"
"1337","PheCode:041.1",0.000864784523510013,"Staphylococcus infections"
"2137","PheCode:701.4",0.00086423258385966,"Keloid scar"
"275","RXNORM:82003",0.000860796215246399,"docusate"
"5390","LOINC:6285-1",0.000857812200436773,"willow ab, ige (group:willow-ige)"
"4896","RXNORM:4492",0.000857493356062951,"fluorouracil"
"410","PheCode:246",0.000854122428780764,"Other disorders of thyroid"
"2554","PheCode:365.1",0.000851969043483726,"Open-angle glaucoma"
"197","LOINC:21416-3",0.000847926327201969,"gc dna (group:ngon-dna)"
"1806","LOINC:54144-1",0.000846604373258042,"trichomonas dna (group:trich-dna)"
"2663","LOINC:6202-6",0.000845378588226553,"parrot feathers ab, ige (group:parrot-ige)"
"1563","PheCode:705.8",0.000842534251833949,"Hyperhidrosis"
"5402","LOINC:40466-5",0.000841636101295727,"hsv 1 ab, igm (group:hsv1igm)"
"3708","LOINC:7258-7",0.000840226714306814,"cow's milk ab, ige (group:cowmige)"
"5565","LOINC:2058-6",0.00083905199843768,"catecholamines, timed urine (group:t/ucat)"
"6057","LOINC:33469-8",0.000835798799976916,"tetanus ab, igg (group:tetabigg)"
"497","CCS-PCS:212",0.000834661731395348,"diagnostic physical therapy"
"2920","RXNORM:6472",0.000832173596607808,"lovastatin"
"2296","PheCode:619.1",0.000831871446373024,"Noninflammatory disorders of ovary, fallopian tube, and broad ligament"
"6199","LOINC:X1823-4",0.000830770302696364,"arsenic, timed ur (ug/spec) (group:tu-arsc)"
"6314","RXNORM:16818",0.000829866416286077,"acitretin"
"1401","PheCode:738",0.00082951188839035,"Other acquired musculoskeletal deformity"
"5593","LOINC:7545-7",0.000826984984180998,"olive ab, ige (group:olive-ige)"
"2209","PheCode:707.3",0.00082601746201253,"Chronic ulcer of unspecified site"
"3302","RXNORM:1348",0.000824491663061932,"beclomethasone dipropionate"
"3760","PheCode:441.2",0.000822375495517973,"Chronic vascular insufficiency of intestine"
"7244","RXNORM:859393",0.000820027067400362,"adapalene/benzoyl peroxide"
"1298","PheCode:742",0.000818434598210801,"Derangement of joint, non-traumatic"
"6090","LOINC:15195-1",0.000818235507407348,"cd3-cd19+ (abs) (group:19+abs)"
"2241","RXNORM:21090",0.000817719865360922,"ciclopirox"
"1767","CCS-PCS:124",0.00081685557094677,"hysterectomy, abdominal and vaginal"
"5972","RXNORM:616739",0.000813527253845871,"rotigotine"
"2689","PheCode:153",0.000813010109176175,"Colorectal cancer"
"2123","PheCode:739",0.000810803084122943,"Contracture of joint"
"4628","RXNORM:645048",0.000810294322726922,"calcium carbonate/simethicone"
"6789","LOINC:24402-0",0.000807363833826291,"c. pneumo +c. psittaci dna (group:cpncps)"
"5010","LOINC:2250-9",0.000798931322910404,"free estriol (group:frestr)"
"2530","LOINC:15196-9",0.000798258481702584,"cd3-cd19+ (pct) (group:19+pct)"
"3822","LOINC:6136-6",0.000798076987135279,"hazelnut ab, ige (group:hazelnige)"
"3025","LOINC:2120-4",0.000794765408114175,"chylomicrons (group:chylo)"
"788","PheCode:523",0.000791942583572096,"Gingival and periodontal diseases"
"2522","PheCode:285.2",0.000791596366670545,"Anemia of chronic disease"
"952","PheCode:302",0.000790629610097704,"Sexual and gender identity disorders"
"4675","LOINC:5998-0",0.000790227403055356,"ristocetin induced (group:risto)"
"3989","PheCode:376",0.000790001208633934,"Disorders of the orbit"
"1250","PheCode:384",0.000788825914035844,"Other disorders of tympanic membrane"
"207","PheCode:687.1",0.000788735141869219,"Rash and other nonspecific skin eruption"
"1066","PheCode:960.1",0.000779950445555767,"Adverse effects of antibacterials (not penicillins)"
"6098","LOINC:22118-4",0.000778648728022853,"lyme ab(s), csf (group:lymecsf)"
"1326","RXNORM:3992",0.000774128673881498,"epinephrine"
"4245","LOINC:X1163-5",0.000772063106826716,"interpretation (ckmb) (group:ickmbp)"
"1584","PheCode:313",0.000771309407741011,"Pervasive developmental disorders"
"1850","RXNORM:42328",0.000765646868806394,"astemizole"
"3526","PheCode:755.6",0.000764342252329535,"Other congenital anomalies of lower limb, including pelvic girdle"
"1709","PheCode:379.9",0.000764314721790999,"Pain, swelling or discharge of eye"
"2097","RXNORM:817579",0.000764156930537469,"acetaminophen/codeine"
"2644","PheCode:378.1",0.000762734151654928,"Strabismus (not specified as paralytic)"
"7131","RXNORM:10510",0.000760644389093374,"thiothixene"
"5103","LOINC:35463-9",0.000760081792240306,"telomere analysis (group:telanom)"
"4360","PheCode:647.3",0.000758828050592419,"Major puerperal infection"
"1954","RXNORM:214614",0.000758433532598076,"homatropine/hydrocodone"
"1063","PheCode:251",0.00075531729831798,"Other disorders of pancreatic internal secretion"
"1655","LOINC:3312-6",0.000751907930908761,"alprazolam (xanax) (group:alpraz)"
"943","RXNORM:49737",0.000747445585600615,"esmolol"
"3104","RXNORM:8727",0.000746742179018074,"progesterone"
"1474","LOINC:7795-8",0.000746074880682239,"pappenheimer bodies (group:pappen)"
"160","CCS-PCS:228",0.000745582771555272,"prophylactic vaccinations and inoculations"
"6878","CCS-PCS:13",0.000744296360262706,"corneal transplant"
"2951","LOINC:64084-7",0.000741409534463478,"LOINC:MYCOBACTERIUM TUBERCULOSIS STIMULATED GAMMA INTERFERON RELEASE BY CD4+ T-CELLS"
"2266","LOINC:13516-0",0.000741230986683683,"csf neuts (group:cneut)"
"3805","LOINC:6082-2",0.000739712536599592,"codfish ab, ige (group:codige)"
"6145","LOINC:6258-8",0.000730860464171405,"sunflower seed ab, ige (group:sunfige)"
"5413","LOINC:29537-8",0.000728695038626747,"west nile virus igg ab, csf (group:wnvg-csf)"
"5414","LOINC:29538-6",0.000728695038626747,"west nile virus igm ab, csf (group:wnvm-csf)"
"1636","RXNORM:32937",0.000725226375388623,"paroxetine"
"1537","PheCode:722.1",0.000719684676872069,"Displacement of intervertebral disc"
"5577","LOINC:16101-8",0.000717002458645829,"cumin ab, ige (group:cumin-ige)"
"3503","LOINC:15401-3",0.000712883435554868,"drug/tox screen (group:dscrn)"
"1161","LOINC:13169-8",0.000712590472268288,"interpretation (iep) (group:iiep)"
"4125","LOINC:33503-4",0.000711910310895219,"lactose, h2/ch4 (2hr) (group:ltt2ht)"
"4139","LOINC:33500-0",0.0007119103108952,"lactose ch4 (90min) (group:lttch90)"
"4147","LOINC:33488-8",0.000711910310895197,"ltt (2.5) hr symptoms (group:ltt25hs)"
"4146","LOINC:33487-0",0.000711910310895193,"ltt (2hr) symptoms (group:ltt2hs)"
"4128","LOINC:33490-4",0.000711910310895183,"lactose h2 (baseline) (group:ltth2b)"
"4124","LOINC:33502-6",0.000711910310895182,"lactose, h2/ch4 (90 min) (group:ltt90t)"
"4143","LOINC:33484-7",0.00071191031089518,"ltt (30min) symptoms (group:ltt30s)"
"4121","LOINC:33504-2",0.000711910310895178,"lactose, h2/ch4 (baseline) (group:lttbt)"
"4129","LOINC:33494-6",0.000711910310895176,"lactose h2 (2hr) (group:ltth2)"
"4127","LOINC:33489-6",0.000711910310895174,"lactose, h2/ch4 (3hr) (group:ltt3t)"
"4133","LOINC:33493-8",0.00071191031089517,"lactose h2 (90min) (group:ltth90)"
"4123","LOINC:33505-9",0.000711910310895168,"lactose, h2/ch4 (1hr) (group:ltt1ht)"
"4132","LOINC:33492-0",0.000711910310895167,"lactose h2 (1hr) (group:ltth1)"
"4142","LOINC:33483-9",0.000711910310895167,"ltt (baseline) symptoms (group:lttbs)"
"4144","LOINC:33485-4",0.000711910310895165,"ltt (1hr) symptoms (group:ltt1hs)"
"4130","LOINC:33491-2",0.000711910310895164,"lactose h2 (30min) (group:ltth30)"
"4213","LOINC:X1634-5",0.000711910310895164,"interpretation (ltt) (group:lttin)"
"4138","LOINC:33499-5",0.000711910310895163,"lactose ch4 (1hr) (group:lttch1)"
"4131","LOINC:33496-1",0.000711910310895157,"lactose h2 (3hr) (group:ltth3)"
"4136","LOINC:33482-1",0.000711910310895155,"lactose ch4 (3hr) (group:lttch3)"
"4122","LOINC:33501-8",0.000711910310895154,"lactose, h2/ch4 (30 min) (group:ltt30t)"
"4140","LOINC:33480-5",0.000711910310895151,"lactose ch4 (2hr) (group:lttch2)"
"4135","LOINC:33497-9",0.00071191031089515,"lactose ch4 (baseline) (group:lttch4b)"
"4126","LOINC:33506-7",0.000711910310895149,"lactose, h2/ch4 (2.5hr) (group:ltt25t)"
"4134","LOINC:33495-3",0.000711910310895144,"lactose h2 (2.5hr) (group:ltth25)"
"4137","LOINC:33498-7",0.000711910310895137,"lactose ch4 (30min) (group:lttch30)"
"4148","LOINC:35136-1",0.000711910310895137,"ltt (3 hr) symptoms (group:ltt3hs)"
"4141","LOINC:33481-3",0.00071191031089513,"lactose ch4 (2.5hr) (group:lttch25)"
"4549","LOINC:35162-7",0.000711644033387184,"c16:1w7 (palmitoleate) (group:palmt)"
"4550","LOINC:35163-5",0.000711644033387184,"c18:3w6 (g-linoleate) (group:g-linol)"
"4551","LOINC:35164-3",0.00071164403338717,"c18:3w3 (a-linoleate) (group:a-linol)"
"4532","LOINC:35181-7",0.000711644033387166,"c22:5w6 (docosapentaenate) (group:dpa5w6)"
"4537","LOINC:35411-8",0.000711644033387158,"triene/tretraene ratio (group:tri-tetr)"
"4531","LOINC:35174-2",0.000711644033387153,"c22:6w3 (docosahexaenoate) (group:dha6w3)"
"4545","LOINC:35150-2",0.000711644033387147,"c12:0 (laurate) (group:laur)"
"4527","LOINC:35168-4",0.000711644033387146,"c20:4w6 (arachidonate) (group:arachd)"
"4526","LOINC:35173-4",0.000711644033387144,"c20:5w3 (epa) (group:epa5w3)"
"4528","LOINC:35172-6",0.000711644033387144,"c20:3w9 (mead acid) (group:mead)"
"4535","LOINC:35160-1",0.000711644033387141,"c22:1 (docosenoate) (group:docos)"
"4538","LOINC:35175-9",0.000711644033387133,"fatty acids (saturated) (group:fasat)"
"4542","LOINC:35179-1",0.000711644033387125,"fatty acids (omega 6) (group:faw6)"
"4546","LOINC:35157-7",0.000711644033387122,"c14:0 (myristate) (group:myrist)"
"4529","LOINC:35171-8",0.00071164403338712,"c20:3w6 (h-g linolenate) (group:hglinol)"
"4548","LOINC:35161-9",0.000711644033387118,"c16:0 (palmitate) (group:palm)"
"4534","LOINC:35182-5",0.000711644033387117,"c22:4w6 (docosatetraenoate) (group:dta4w6)"
"4530","LOINC:35169-2",0.000711644033387115,"c20:0 (arachidate) (group:arachdt)"
"4539","LOINC:35176-7",0.000711644033387113,"fatty acids (mono-unsaturated) (group:famuns)"
"4553","LOINC:35166-8",0.000711644033387113,"c18:1w9 (oleate) (group:oleate)"
"4524","LOINC:35167-6",0.00071164403338711,"c18:1w7 (vaccenate) (group:vaccen)"
"4543","LOINC:15066-4",0.000711644033387104,"fatty acids, free (ueq/l) (group:ffateq)"
"4540","LOINC:35177-5",0.000711644033387103,"fatty acids (poly-unsaturated) (group:fapuns)"
"4544","LOINC:24461-6",0.0007116440333871,"fatty acids (group:fattya)"
"4533","LOINC:35180-9",0.000711644033387099,"c22:5w3 (docosapentaenate) (group:dpa5w3)"
"4536","LOINC:35170-0",0.000711644033387092,"c24:1w9 (nervonate) (group:nervon)"
"4541","LOINC:35178-3",0.000711644033387089,"fatty acids (omega 3) (group:faw3)"
"4547","LOINC:35155-1",0.000711644033387078,"c16:1w9 (hexadecenoate) (group:hexadc)"
"4985","LOINC:9828-5",0.000709147564020426,"housedust greer ab, ige (group:housed-ige)"
"5295","LOINC:9753-5",0.000706432690047665,"coxsackie virus a2 ab (group:coxv-a2)"
"5296","LOINC:9754-3",0.000706432690047665,"coxsackie virus a4 ab (group:coxv-a4)"
"5297","LOINC:9755-0",0.000706432690047665,"coxsackie virus a7 ab (group:coxv-a7)"
"5298","LOINC:9757-6",0.000706432690047665,"coxsackie virus a9 ab (group:coxv-a9)"
"5299","LOINC:9750-1",0.000706432690047665,"coxsackie virus a10 ab (group:coxv-a10)"
"5300","LOINC:6688-6",0.000706432690047665,"coxsackie virus  a16 ab (group:coxv-a16)"
"5301","LOINC:22226-5",0.000706432690047665,"coxsackie virus b1 ab titer (group:coxv-b1)"
"5918","LOINC:25548-9",0.000706014721911376,"uric acid, fluid (group:uricfl)"
"1548","PheCode:771.2",0.00070344677224479,"Cramp of limb"
"4251","RXNORM:784649",0.000700375374980933,"asenapine"
"2297","PheCode:333.1",0.000695258769645099,"Essential tremor"
"932","RXNORM:25120",0.000693771914567668,"flunisolide"
"7144","RXNORM:722",0.000688081179266103,"amoxapine"
"1037","RXNORM:90176",0.00068701274585167,"iron"
"302","PheCode:293",0.000680057534690429,"Symptoms involving head and neck"
"1166","LOINC:32585-2",0.000674234423668496,"ebv dna (copies/ml) (group:ebv-vload)"
"4827","PheCode:446.5",0.000674065224419214,"Giant cell arteritis"
"1985","LOINC:3679-8",0.000670411237058476,"hydrocodone (group:vicodn)"
"1987","LOINC:3682-2",0.000670411237058252,"hydromorphone (group:hydromor)"
"6655","RXNORM:236665",0.000669226916056421,"black cohosh"
"5009","LOINC:2478-6",0.000665912098770819,"inhibin (pg/ml) (group:inhibin)"
"2552","PheCode:281.1",0.000663675957125498,"Megaloblastic anemia"
"4853","LOINC:22284-4",0.00066260680900101,"e. chaffeensis ab, igm (group:ehchm)"
"3896","RXNORM:689606",0.000657303714643102,"atropine/hyoscyamine/phenobarbital/scopolamine"
"2198","RXNORM:704",0.000651640823663059,"amitriptyline"
"7240","LOINC:12468-5",0.000651497317047642,"amino acid screen (group:aascrn)"
"4651","LOINC:X6027-7",0.000651425068414262,"infliximab (group:inflixmab)"
"2374","LOINC:3160-9",0.000649421491430296,"total volume, seminal fld (group:spvol)"
"1950","PheCode:200",0.000647784800695239,"Myeloproliferative disease"
"1948","PheCode:800.4",0.000645819965340841,"Fracture of patella"
"6419","LOINC:34492-9",0.000642432554547945,"cadasil (notch3) gene analysis (group:cadsil)"
"476","RXNORM:7623",0.000641270010672327,"ofloxacin"
"3227","LOINC:21501-2",0.000638817469006792,"measles ab titer, igg (group:rubetitr)"
"3228","LOINC:22502-9",0.000638817469006753,"measles ab titer, igg (group:rubetitr)"
"6334","LOINC:38541-9",0.000637109548365556,"motility quality, sperm (pre-wash) (group:qmotilpre)"
"5579","LOINC:7312-2",0.00063439476088802,"flaxseed ab, ige (group:flxseedige)"
"2445","LOINC:49621-6",0.000633765152343468,"saquinavir+ritonavir (susceptibility) (group:invirrito)"
"2437","LOINC:30270-3",0.000633765152343457,"didanosine (susceptibility) (group:didanos)"
"2441","LOINC:30273-7",0.000633765152343452,"abacavir (susceptibility) (group:abacav)"
"2444","LOINC:30277-8",0.000633765152343444,"efavirenz (susceptibility) (group:efavsus)"
"2436","LOINC:30268-7",0.000633765152343431,"zidovudine (susceptibility) (group:zidovud)"
"2453","LOINC:49618-2",0.000633765152343422,"atazanavir+ritonavir (susceptibility) (group:atazriton)"
"2454","LOINC:49622-4",0.000633765152343402,"tipranavir+ritonavir (susceptibility) (group:tiprrito)"
"2442","LOINC:34644-5",0.000633765152343389,"tenofovir/viread (susceptibility) (group:viread)"
"2450","LOINC:51409-1",0.000633765152343373,"fosamprenavir+ritonavir (susceptibility) (group:fosarito)"
"2455","LOINC:49630-7",0.000633765152343359,"darunavir+ritonavir (susceptibility) (group:darurito)"
"2440","LOINC:30272-9",0.000633765152343338,"stavudine (susceptibility) (group:zerit)"
"2443","LOINC:30275-2",0.000633765152343321,"nevirapine (susceptibility) (group:nevirap)"
"2448","LOINC:30280-2",0.000633765152343275,"nelfinavir (susceptibility) (group:nelfinvs)"
"2451","LOINC:42000-0",0.000633765152343162,"lopinavir+ritonavir (susceptibility) (group:kaleriton)"
"6538","LOINC:XC458-0",0.000629343336280607,"tco2, cap, nicu (group:tco2cn)"
"6536","LOINC:XC459-8",0.000629343336280576,"lactate, cap, nicu (group:laccap)"
"6190","LOINC:38543-5",0.000629335020381301,"sperm count (post-wash) (group:postwash)"
"3801","LOINC:6019-4",0.000628249143769762,"almond ab, ige (group:almige)"
"6271","RXNORM:23744",0.000627756271178007,"dyclonine"
"5966","LOINC:33423-5",0.000627287848545547,"amphiphysin ab (group:amph-ab)"
"3183","LOINC:34440-8",0.000623569100387173,"iep, urine (group:t/uiep)"
"3182","LOINC:14896-5",0.000623569100387118,"iep, urine (group:t/uiep)"
"2944","RXNORM:2189",0.000620557575967676,"cefoxitin"
"3106","RXNORM:3001",0.000617715675763104,"cyclopentolate"
"3030","PheCode:250.23",0.000617403127766513,"Type 2 diabetes with ophthalmic manifestations"
"1169","PheCode:277.4",0.000616917429990847,"Disorders of bilirubin excretion"
"2019","PheCode:357",0.000610187746050674,"Inflammatory and toxic neuropathy"
"5912","LOINC:3250-8",0.000603569036218678,"fibrin monomer (group:fibrin)"
"2490","LOINC:13238-1",0.000601651882500134,"ebv ab(s) (group:ebvab)"
"1831","LOINC:29770-5",0.000597653531441219,"karyotype (group:karyo)"
"5553","PheCode:731.1",0.000596128442127834,"Osteitis deformans [Paget's disease of bone]"
"68","CCS-PCS:235",0.000595982913419991,"other laboratory"
"1696","PheCode:655",0.000594796149486126,"Known or suspected fetal abnormality affecting management of mother"
"2334","LOINC:X7015-4",0.000594466102303161,"methanol (mg/dl) (group:meoh)"
"3783","LOINC:6076-4",0.000593789053460399,"clam ab, ige (group:clam-ige)"
"3901","LOINC:40851-8",0.000593014108668508,"normetanephrine, free (group:norm-free)"
"3900","LOINC:49700-8",0.000593014108668506,"metanephrine, free (nmol/l) (group:meta-free)"
"6193","LOINC:35652-7",0.00059201504259073,"epithelial cells, fluid (group:fepi)"
"4735","LOINC:X1291-4",0.000590281627181884,"interpretation (lipids) (group:ilipid)"
"3806","LOINC:6092-1",0.000588621596065118,"crab ab, ige (group:crab-ige)"
"2967","LOINC:62290-2",0.000586552168198784,"1,25 (oh) 2 vitamin d (group:vitd-doh)"
"3833","LOINC:11051-0",0.000584175737658218,"LOINC:IMMUNOGLOBULIN LIGHT CHAINS.LAMBDA"
"3832","LOINC:11050-2",0.000584175737658209,"LOINC:IMMUNOGLOBULIN LIGHT CHAINS.KAPPA"
"171","LOINC:2991-8",0.000580266484919333,"free testosterone (group:ftes)"
"2611","LOINC:9450-8",0.000569790451804073,"hexacarboxyl, rbc/plasma (group:hexc)"
"733","PheCode:726.2",0.00056402163019673,"Synoviopathy"
"4852","LOINC:51760-7",0.000563378412035768,"interpretation (e. chaffeensis) (group:ehchint)"
"2527","PheCode:592.2",0.000556714626631958,"Urethritis and urethral syndrome"
"4689","RXNORM:358255",0.000555907261262322,"aprepitant"
"3196","LOINC:2779-7",0.00055446742715161,"timed urine phos (group:t/up)"
"6726","LOINC:14121-8",0.00055317905230907,"pyruvate (mmol/l) (group:pyruvate)"
"768","RXNORM:2623",0.000550649337111173,"clotrimazole"
"353","RXNORM:28200",0.000548018595649297,"ketorolac tromethamine"
"3056","LOINC:32286-7",0.000542984324190476,"hcv genotyping (group:hcvgtyp)"
"4986","LOINC:7425-2",0.000542376056035862,"housedust hollister stier ab, ige (group:househ-ige)"
"2887","PheCode:394.1",0.000539126148829084,"Mitral valve stenosis and aortic valve stenosis"
"4474","PheCode:145.1",0.000536150729900232,"Cancer of lip"
"461","PheCode:575",0.000532894178955454,"Other biliary tract disease"
"5271","LOINC:XID42-2",0.000531130149849714,"ehrlichia muris-like ab (group:ehrl-murislike)"
"2214","PheCode:277.7",0.000528568016218898,"Dysmetabolic syndrome X"
"174","LOINC:13967-5",0.000528199713082013,"shbg (group:shbg)"
"4064","RXNORM:692572",0.00052046803985655,"bacitracin/neomycin/polymyxin b"
"3523","PheCode:327.31",0.000519220492449371,"Central/nonobstroctive sleep apnea"
"3264","RXNORM:466546",0.000515179999771532,"ethinyl estradiol/ferrous fumarate/norethindrone"
"3417","PheCode:429.2",0.000514564450239497,"Abnormal function study of cardiovascular system"
"538","PheCode:835",0.000512456413352909,"Internal derangement of knee"
"1195","LOINC:14252-1",0.000512013219886175,"smooth muscle ab (group:smareslt)"
"3420","PheCode:250.13",0.000511818399716721,"Type 1 diabetes with ophthalmic manifestations"
"2741","PheCode:286.1",0.000501073361910519,"Congenital coagulation defects"
"1685","LOINC:4576-5",0.000501017725671613,"hemoglobin f (group:hbf)"
"5487","RXNORM:6964",0.000498507379822572,"mifepristone"
"2165","LOINC:25473-0",0.000497845726489428,"metanephrine (group:metan)"
"2893","RXNORM:725",0.00049720967990456,"amphetamine"
"4172","LOINC:32709-8",0.000490629218896097,"neutrophils, fluid (manual) (group:fneutabs)"
"1461","CCS-PCS:112",0.000488093721594137,"other or therapeutic procedures of urinary tract"
"2322","LOINC:32762-7",0.000484688168371831,"epithelial cells (wet prep) (group:epiwprp)"
"3622","CCS-PCS:40",0.000484625699289677,"other diagnostic procedures of respiratory tract and mediastinum"
"3026","LOINC:11158-3",0.000483069381492102,"LOINC:APPEARANCE"
"417","PheCode:245.21",0.000482892950599964,"Chronic lymphocytic thyroiditis"
"4154","LOINC:X1447-2",0.000482552459042133,"alk phos isoenzymes (group:alkp-iso)"
"1771","CCS-PCS:211",0.000478023671087343,"therapeutic radiology"
"2280","PheCode:353",0.000474341891230353,"Nerve root and plexus disorders"
"5372","RXNORM:1056",0.000472302651372182,"aprotinin"
"3692","PheCode:425.12",0.000472018489453749,"Other hypertrophic cardiomyopathy"
"2480","LOINC:801-1",0.000468273974092653,"sickle cells (group:sick)"
"1891","LOINC:11259-9",0.000466222346326782,"hcv rna (qual) (group:hcvrna3)"
"1445","LOINC:23820-4",0.000462600971311974,"a. flavus ab (group:aflavab)"
"517","PheCode:585.33",0.000460823934191041,"Chronic Kidney Disease, Stage III"
"1734","PheCode:117",0.000460139840620653,"Mycoses"
"3162","PheCode:614.53",0.000458332486892904,"Cyst or abscess of Bartholin's gland"
"357","PheCode:612",0.000454539400211904,"Breast conditions, congenital or relating to hormones"
"318","PheCode:218.1",0.000454356354701769,"Uterine leiomyoma"
"6537","LOINC:XC460-6",0.000450419514529822,"base def, cap, nicu (group:bedcapn)"
"3270","LOINC:X1803-6",0.000448185685487622,"nmda nr1 ab (group:nmda-nr1)"
"1581","LOINC:7904-6",0.00044158172129697,"hav rna (group:havrna)"
"5741","LOINC:X1032-2",0.000437600307614258,"misc ab 2, ige (group:misc2-ige)"
"4268","PheCode:270.33",0.000435546849865753,"Amyloidosis"
"167","RXNORM:358263",0.000432733655033143,"tadalafil"
"3137","RXNORM:3002",0.000430192705304097,"cyclophosphamide"
"3883","LOINC:16251-1",0.000428267203610029,"LOINC:MORPHINE"
"3877","LOINC:16998-7",0.000428267203610017,"hydromorphone, urine (group:uhdrmor)"
"3876","LOINC:16252-9",0.00042826720361,"hydrocodone, urine (group:vicodin)"
"3884","LOINC:19597-4",0.000428267203609987,"morphine, urine (group:umorph)"
"3878","LOINC:19486-0",0.000428267203609984,"hydromorphone, urine (group:uhdrmor)"
"3882","LOINC:19411-8",0.000428267203609969,"codeine, urine (group:ucodeine)"
"3875","LOINC:12308-3",0.000428267203609955,"hydrocodone, urine (group:vicodin)"
"3881","LOINC:16250-3",0.000428267203609953,"codeine, urine (group:ucodeine)"
"5167","LOINC:6090-5",0.000420826281550821,"cottonwood ab, ige (group:cwood-ige)"
"4749","RXNORM:569",0.000420033023609433,"eflornithine"
"3830","RXNORM:4502",0.000414621198444405,"flurbiprofen"
"2310","RXNORM:6691",0.00041158451289305,"medroxyprogesterone"
"1257","PheCode:512.2",0.000408784691430513,"Painful respiration"
"5236","RXNORM:17384",0.000406973638966207,"aluminum hydroxide/magnesium carbonate"
"411","PheCode:193",0.000405360812328776,"Thyroid cancer"
"3045","PheCode:713",0.000404230667200331,"Arthropathy associated with other disorders classified elsewhere"
"1942","PheCode:204.1",0.000403691110832931,"Lymphoid leukemia"
"3262","PheCode:327.5",0.000403459994139276,"Parasomnia"
"379","LOINC:736-9",0.00040279040553206,"lymphocytes - auto (group:lymphs)"
"1693","PheCode:636",0.000402282470746307,"Early or threatened labor; hemorrhage in early pregnancy"
"3069","RXNORM:6572",0.000398088735132676,"mafenide"
"5824","LOINC:32281-8",0.000397127857221855,"carnitine, free/total ratio (group:ftcar)"
"1402","RXNORM:8745",0.0003951206481039,"promethazine"
"3767","LOINC:2464-6",0.000393359690638365,"csf igg (group:iggcsf)"
"5908","LOINC:72608-3",0.000391975559144282,"apixaban (group:apixiban)"
"5604","LOINC:7756-0",0.000385600415266032,"vanilla ab, ige (group:vanilige)"
"2874","LOINC:3779-6",0.000384894918748069,"methamphetamine, urine (group:umamph)"
"6741","PheCode:823",0.000381816752505549,"Torus fracture"
"4627","RXNORM:5880",0.000381517936014421,"interferon alfa-2b"
"3062","RXNORM:60548",0.000381446694298689,"exenatide"
"4738","PheCode:255.12",0.000380365214691825,"Hyperaldosteronism"
"1993","LOINC:3826-5",0.00037999125679732,"morphine (group:morphn)"
"1981","LOINC:3505-5",0.000379991256797123,"codeine (group:codeine)"
"3559","PheCode:853",0.000377605146516988,"Complication of colostomy or enterostomy"
"3601","LOINC:10579-1",0.00037672370307931,"neutrophils, seminal fld (group:sppolys)"
"3808","LOINC:6165-5",0.000375070641177026,"lobster ab, ige (group:lobstige)"
"4197","LOINC:XC90-1",0.000374283519618313,"bog ch4 (80 min) (group:ch4-80lac)"
"4200","LOINC:XC86-9",0.000374283519618296,"bog ch4 (140 min) (group:ch4+140lac)"
"4178","LOINC:XC75-2",0.00037428351961828,"bog h2&ch4 (100 min) (group:h+ch4+100_lac)"
"4204","LOINC:XC105-7",0.00037428351961828,"bog (20 min) symptoms (group:lact-20ms)"
"4175","LOINC:XC77-8",0.000374283519618276,"bog h2&ch4 (40 min) (group:h+ch4+40_lac)"
"4180","LOINC:XC76-0",0.000374283519618276,"bog h2&ch4 (140 min) (group:h+ch4+140_lac)"
"4189","LOINC:56933-5",0.000374283519618274,"bog h2 (2 hr) (group:h+2h_lac)"
"4177","LOINC:XC80-2",0.000374283519618273,"bog h2&ch4 (baseline) (group:h+ch4+base)"
"4209","LOINC:XC85-1",0.000374283519618273,"bog (2h) symptoms (group:lact-2hs)"
"4173","LOINC:XC108-1",0.000374283519618271,"interpretation (bog) (group:lactuls-int)"
"4212","LOINC:XC101-6",0.000374283519618269,"bog (3 hr) symptoms (group:lact-3hs)"
"4198","LOINC:XC89-3",0.000374283519618265,"bog ch4 (100 min) (group:ch4-100luc)"
"4179","LOINC:XC72-9",0.000374283519618263,"bog h2&ch4 (2 hr) (group:h+ch4+2h_lac)"
"4188","LOINC:XC93-5",0.000374283519618261,"bog h2 (100 min) (group:h+100lac)"
"4190","LOINC:XC97-6",0.00037428351961826,"bog h2 (140 min) (group:h+140lac)"
"4185","LOINC:XC100-8",0.000374283519618257,"bog h2 (40 min) (group:h+40lac)"
"4207","LOINC:XC106-5",0.000374283519618257,"bog (80 min) symptoms (group:lact80ms)"
